Deal_ID,Month,Interest,Principal,Total_Debt_Service,Outstanding_Balance,Is_IO_Period
HRE-2024-268,2028-02-01,78177.88,14031.73,92209.61,12362413.14,False
HRE-2024-268,2028-03-01,78089.24,14120.37,92209.61,12348292.77,False
HRE-2024-268,2028-04-01,78000.05,14209.56,92209.61,12334083.21,False
HRE-2024-268,2028-05-01,77910.29,14299.32,92209.61,12319783.89,False
HRE-2024-268,2028-06-01,77819.97,14389.64,92209.61,12305394.25,False
HRE-2024-268,2028-07-01,77729.07,14480.54,92209.61,12290913.71,False
HRE-2024-268,2028-08-01,77637.6,14572.01,92209.61,12276341.7,False
HRE-2024-268,2028-09-01,77545.56,14664.05,92209.61,12261677.65,False
HRE-2024-268,2028-10-01,77452.93,14756.68,92209.61,12246920.97,False
HRE-2024-268,2028-11-01,77359.72,14849.89,92209.61,12232071.08,False
HRE-2024-268,2028-12-01,77265.92,14943.69,92209.61,12217127.39,False
HRE-2024-268,2029-01-01,77171.52,15038.09,92209.61,12202089.3,False
HRE-2024-268,2029-02-01,77076.53,15133.08,92209.61,12186956.22,False
HRE-2024-268,2029-03-01,76980.94,15228.67,92209.61,12171727.55,False
HRE-2024-268,2029-04-01,76884.75,15324.86,92209.61,12156402.69,False
HRE-2024-268,2029-05-01,76787.94,15421.67,92209.61,12140981.02,False
HRE-2024-268,2029-06-01,76690.53,15519.08,92209.61,12125461.94,False
HRE-2024-268,2029-07-01,76592.5,15617.11,92209.61,12109844.83,False
HRE-2024-268,2029-08-01,76493.85,15715.76,92209.61,12094129.07,False
HRE-2024-268,2029-09-01,76394.58,15815.03,92209.61,12078314.04,False
HRE-2024-268,2029-10-01,76294.68,15914.93,92209.61,12062399.11,False
HRE-2024-268,2029-11-01,76194.15,16015.46,92209.61,12046383.65,False
HRE-2024-268,2029-12-01,76092.99,16116.62,92209.61,12030267.03,False
HRE-2024-268,2030-01-01,75991.19,16218.42,92209.61,12014048.61,False
HRE-2024-268,2030-02-01,75888.74,16320.87,92209.61,11997727.74,False
HRE-2024-268,2030-03-01,75785.65,16423.96,92209.61,11981303.78,False
HRE-2024-268,2030-04-01,75681.9,16527.71,92209.61,11964776.07,False
HRE-2024-268,2030-05-01,75577.5,16632.11,92209.61,11948143.96,False
HRE-2024-268,2030-06-01,75472.44,16737.17,92209.61,11931406.79,False
HRE-2024-268,2030-07-01,75366.72,16842.89,92209.61,11914563.9,False
HRE-2024-268,2030-08-01,75260.33,16949.28,92209.61,11897614.62,False
HRE-2024-268,2030-09-01,75153.27,17056.34,92209.61,11880558.28,False
HRE-2024-269,2024-09-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2024-10-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2024-11-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2024-12-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-01-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-02-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-03-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-04-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-05-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-06-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-07-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-08-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-09-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-10-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-11-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2025-12-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2026-01-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2026-02-01,116765.5,0.0,116765.5,20190000.0,True
HRE-2024-269,2026-03-01,116765.5,16746.49,133511.99,20173253.51,False
HRE-2024-269,2026-04-01,116668.65,16843.34,133511.99,20156410.17,False
HRE-2024-269,2026-05-01,116571.24,16940.75,133511.99,20139469.42,False
HRE-2024-269,2026-06-01,116473.26,17038.73,133511.99,20122430.69,False
HRE-2024-269,2026-07-01,116374.72,17137.27,133511.99,20105293.42,False
HRE-2024-269,2026-08-01,116275.61,17236.38,133511.99,20088057.04,False
HRE-2024-269,2026-09-01,116175.93,17336.06,133511.99,20070720.98,False
HRE-2024-269,2026-10-01,116075.67,17436.32,133511.99,20053284.66,False
HRE-2024-269,2026-11-01,115974.83,17537.16,133511.99,20035747.5,False
HRE-2024-269,2026-12-01,115873.41,17638.58,133511.99,20018108.92,False
HRE-2024-269,2027-01-01,115771.4,17740.59,133511.99,20000368.33,False
HRE-2024-269,2027-02-01,115668.8,17843.19,133511.99,19982525.14,False
HRE-2024-269,2027-03-01,115565.6,17946.39,133511.99,19964578.75,False
HRE-2024-269,2027-04-01,115461.81,18050.18,133511.99,19946528.57,False
HRE-2024-269,2027-05-01,115357.42,18154.57,133511.99,19928374.0,False
HRE-2024-269,2027-06-01,115252.43,18259.56,133511.99,19910114.44,False
HRE-2024-269,2027-07-01,115146.83,18365.16,133511.99,19891749.28,False
HRE-2024-269,2027-08-01,115040.62,18471.37,133511.99,19873277.91,False
HRE-2024-269,2027-09-01,114933.79,18578.2,133511.99,19854699.71,False
HRE-2024-269,2027-10-01,114826.35,18685.64,133511.99,19836014.07,False
HRE-2024-269,2027-11-01,114718.28,18793.71,133511.99,19817220.36,False
HRE-2024-269,2027-12-01,114609.59,18902.4,133511.99,19798317.96,False
HRE-2024-269,2028-01-01,114500.27,19011.72,133511.99,19779306.24,False
HRE-2024-269,2028-02-01,114390.32,19121.67,133511.99,19760184.57,False
HRE-2024-269,2028-03-01,114279.73,19232.26,133511.99,19740952.31,False
HRE-2024-269,2028-04-01,114168.51,19343.48,133511.99,19721608.83,False
HRE-2024-269,2028-05-01,114056.64,19455.35,133511.99,19702153.48,False
HRE-2024-269,2028-06-01,113944.12,19567.87,133511.99,19682585.61,False
HRE-2024-269,2028-07-01,113830.95,19681.04,133511.99,19662904.57,False
HRE-2024-269,2028-08-01,113717.13,19794.86,133511.99,19643109.71,False
HRE-2024-269,2028-09-01,113602.65,19909.34,133511.99,19623200.37,False
HRE-2024-269,2028-10-01,113487.51,20024.48,133511.99,19603175.89,False
HRE-2024-269,2028-11-01,113371.7,20140.29,133511.99,19583035.6,False
HRE-2024-269,2028-12-01,113255.22,20256.77,133511.99,19562778.83,False
HRE-2024-269,2029-01-01,113138.07,20373.92,133511.99,19542404.91,False
HRE-2024-269,2029-02-01,113020.24,20491.75,133511.99,19521913.16,False
HRE-2024-269,2029-03-01,112901.73,20610.26,133511.99,19501302.9,False
HRE-2024-269,2029-04-01,112782.54,20729.45,133511.99,19480573.45,False
HRE-2024-269,2029-05-01,112662.65,20849.34,133511.99,19459724.11,False
HRE-2024-269,2029-06-01,112542.07,20969.92,133511.99,19438754.19,False
HRE-2024-269,2029-07-01,112420.8,21091.19,133511.99,19417663.0,False
HRE-2024-269,2029-08-01,112298.82,21213.17,133511.99,19396449.83,False
HRE-2024-269,2029-09-01,112176.13,21335.86,133511.99,19375113.97,False
HRE-2024-269,2029-10-01,112052.74,21459.25,133511.99,19353654.72,False
HRE-2024-269,2029-11-01,111928.64,21583.35,133511.99,19332071.37,False
HRE-2024-269,2029-12-01,111803.81,21708.18,133511.99,19310363.19,False
HRE-2024-269,2030-01-01,111678.27,21833.72,133511.99,19288529.47,False
HRE-2024-269,2030-02-01,111552.0,21959.99,133511.99,19266569.48,False
HRE-2024-269,2030-03-01,111424.99,22087.0,133511.99,19244482.48,False
HRE-2024-269,2030-04-01,111297.26,22214.73,133511.99,19222267.75,False
HRE-2024-269,2030-05-01,111168.78,22343.21,133511.99,19199924.54,False
HRE-2024-269,2030-06-01,111039.56,22472.43,133511.99,19177452.11,False
HRE-2024-269,2030-07-01,110909.6,22602.39,133511.99,19154849.72,False
HRE-2024-269,2030-08-01,110778.88,22733.11,133511.99,19132116.61,False
HRE-2024-269,2030-09-01,110647.41,22864.58,133511.99,19109252.03,False
HRE-2024-269,2030-10-01,110515.17,22996.82,133511.99,19086255.21,False
HRE-2024-270,2024-08-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2024-09-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2024-10-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2024-11-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2024-12-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-01-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-02-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-03-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-04-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-05-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-06-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-07-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-08-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-09-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-10-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-11-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2025-12-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-01-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-02-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-03-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-04-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-05-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-06-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-07-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-08-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-09-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-10-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-11-01,103138.0,0.0,103138.0,12720000.0,True
HRE-2024-270,2026-12-01,103138.0,0.0,103138.0,12720000.0,False
HRE-2024-271,2025-06-01,138502.67,0.0,138502.67,19060000.0,True
HRE-2024-271,2025-07-01,138502.67,0.0,138502.67,19060000.0,True
HRE-2024-271,2025-08-01,138502.67,17809.61,156312.28,19042190.39,False
HRE-2024-271,2025-09-01,138373.25,17939.03,156312.28,19024251.36,False
HRE-2024-271,2025-10-01,138242.89,18069.39,156312.28,19006181.97,False
HRE-2024-271,2025-11-01,138111.59,18200.69,156312.28,18987981.28,False
HRE-2024-271,2025-12-01,137979.33,18332.95,156312.28,18969648.33,False
HRE-2024-271,2026-01-01,137846.11,18466.17,156312.28,18951182.16,False
HRE-2024-271,2026-02-01,137711.92,18600.36,156312.28,18932581.8,False
HRE-2024-271,2026-03-01,137576.76,18735.52,156312.28,18913846.28,False
HRE-2024-271,2026-04-01,137440.62,18871.66,156312.28,18894974.62,False
HRE-2024-271,2026-05-01,137303.48,19008.8,156312.28,18875965.82,False
HRE-2024-271,2026-06-01,137165.35,19146.93,156312.28,18856818.89,False
HRE-2024-271,2026-07-01,137026.22,19286.06,156312.28,18837532.83,False
HRE-2024-271,2026-08-01,136886.07,19426.21,156312.28,18818106.62,False
HRE-2024-271,2026-09-01,136744.91,19567.37,156312.28,18798539.25,False
HRE-2024-271,2026-10-01,136602.72,19709.56,156312.28,18778829.69,False
HRE-2024-271,2026-11-01,136459.5,19852.78,156312.28,18758976.91,False
HRE-2024-271,2026-12-01,136315.23,19997.05,156312.28,18738979.86,False
HRE-2024-271,2027-01-01,136169.92,20142.36,156312.28,18718837.5,False
HRE-2024-271,2027-02-01,136023.55,20288.73,156312.28,18698548.77,False
HRE-2024-271,2027-03-01,135876.12,20436.16,156312.28,18678112.61,False
HRE-2024-271,2027-04-01,135727.62,20584.66,156312.28,18657527.95,False
HRE-2024-271,2027-05-01,135578.04,20734.24,156312.28,18636793.71,False
HRE-2024-271,2027-06-01,135427.37,20884.91,156312.28,18615908.8,False
HRE-2024-271,2027-07-01,135275.6,21036.68,156312.28,18594872.12,False
HRE-2024-271,2027-08-01,135122.74,21189.54,156312.28,18573682.58,False
HRE-2024-271,2027-09-01,134968.76,21343.52,156312.28,18552339.06,False
HRE-2024-271,2027-10-01,134813.66,21498.62,156312.28,18530840.44,False
HRE-2024-271,2027-11-01,134657.44,21654.84,156312.28,18509185.6,False
HRE-2024-271,2027-12-01,134500.08,21812.2,156312.28,18487373.4,False
HRE-2024-271,2028-01-01,134341.58,21970.7,156312.28,18465402.7,False
HRE-2024-271,2028-02-01,134181.93,22130.35,156312.28,18443272.35,False
HRE-2024-271,2028-03-01,134021.11,22291.17,156312.28,18420981.18,False
HRE-2024-271,2028-04-01,133859.13,22453.15,156312.28,18398528.03,False
HRE-2024-271,2028-05-01,133695.97,22616.31,156312.28,18375911.72,False
HRE-2024-271,2028-06-01,133531.63,22780.65,156312.28,18353131.07,False
HRE-2024-271,2028-07-01,133366.09,22946.19,156312.28,18330184.88,False
HRE-2024-271,2028-08-01,133199.34,23112.94,156312.28,18307071.94,False
HRE-2024-271,2028-09-01,133031.39,23280.89,156312.28,18283791.05,False
HRE-2024-271,2028-10-01,132862.21,23450.07,156312.28,18260340.98,False
HRE-2024-271,2028-11-01,132691.81,23620.47,156312.28,18236720.51,False
HRE-2024-271,2028-12-01,132520.17,23792.11,156312.28,18212928.4,False
HRE-2024-271,2029-01-01,132347.28,23965.0,156312.28,18188963.4,False
HRE-2024-271,2029-02-01,132173.13,24139.15,156312.28,18164824.25,False
HRE-2024-271,2029-03-01,131997.72,24314.56,156312.28,18140509.69,False
HRE-2024-271,2029-04-01,131821.04,24491.24,156312.28,18116018.45,False
HRE-2024-271,2029-05-01,131643.07,24669.21,156312.28,18091349.24,False
HRE-2024-272,2025-02-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-03-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-04-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-05-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-06-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-07-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-08-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-09-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-10-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-11-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2025-12-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2026-01-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2026-02-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2026-03-01,158646.83,0.0,158646.83,22610000.0,True
HRE-2024-272,2026-04-01,158646.83,22197.7,180844.53,22587802.3,False
HRE-2024-272,2026-05-01,158491.08,22353.45,180844.53,22565448.85,False
HRE-2024-272,2026-06-01,158334.23,22510.3,180844.53,22542938.55,False
HRE-2024-272,2026-07-01,158176.29,22668.24,180844.53,22520270.31,False
HRE-2024-272,2026-08-01,158017.23,22827.3,180844.53,22497443.01,False
HRE-2024-272,2026-09-01,157857.06,22987.47,180844.53,22474455.54,False
HRE-2024-272,2026-10-01,157695.76,23148.77,180844.53,22451306.77,False
HRE-2024-272,2026-11-01,157533.34,23311.19,180844.53,22427995.58,False
HRE-2024-272,2026-12-01,157369.77,23474.76,180844.53,22404520.82,False
HRE-2024-272,2027-01-01,157205.05,23639.48,180844.53,22380881.34,False
HRE-2024-272,2027-02-01,157039.18,23805.35,180844.53,22357075.99,False
HRE-2024-272,2027-03-01,156872.15,23972.38,180844.53,22333103.61,False
HRE-2024-272,2027-04-01,156703.94,24140.59,180844.53,22308963.02,False
HRE-2024-272,2027-05-01,156534.56,24309.97,180844.53,22284653.05,False
HRE-2024-272,2027-06-01,156363.98,24480.55,180844.53,22260172.5,False
HRE-2024-272,2027-07-01,156192.21,24652.32,180844.53,22235520.18,False
HRE-2024-272,2027-08-01,156019.23,24825.3,180844.53,22210694.88,False
HRE-2024-272,2027-09-01,155845.04,24999.49,180844.53,22185695.39,False
HRE-2024-272,2027-10-01,155669.63,25174.9,180844.53,22160520.49,False
HRE-2024-272,2027-11-01,155492.99,25351.54,180844.53,22135168.95,False
HRE-2024-272,2027-12-01,155315.1,25529.43,180844.53,22109639.52,False
HRE-2024-272,2028-01-01,155135.97,25708.56,180844.53,22083930.96,False
HRE-2024-272,2028-02-01,154955.58,25888.95,180844.53,22058042.01,False
HRE-2024-272,2028-03-01,154773.93,26070.6,180844.53,22031971.41,False
HRE-2024-272,2028-04-01,154591.0,26253.53,180844.53,22005717.88,False
HRE-2024-272,2028-05-01,154406.79,26437.74,180844.53,21979280.14,False
HRE-2024-272,2028-06-01,154221.28,26623.25,180844.53,21952656.89,False
HRE-2024-272,2028-07-01,154034.48,26810.05,180844.53,21925846.84,False
HRE-2024-272,2028-08-01,153846.36,26998.17,180844.53,21898848.67,False
HRE-2024-272,2028-09-01,153656.92,27187.61,180844.53,21871661.06,False
HRE-2024-272,2028-10-01,153466.16,27378.37,180844.53,21844282.69,False
HRE-2024-272,2028-11-01,153274.05,27570.48,180844.53,21816712.21,False
HRE-2024-272,2028-12-01,153080.6,27763.93,180844.53,21788948.28,False
HRE-2024-272,2029-01-01,152885.79,27958.74,180844.53,21760989.54,False
HRE-2024-272,2029-02-01,152689.61,28154.92,180844.53,21732834.62,False
HRE-2024-272,2029-03-01,152492.06,28352.47,180844.53,21704482.15,False
HRE-2024-272,2029-04-01,152293.12,28551.41,180844.53,21675930.74,False
HRE-2024-272,2029-05-01,152092.78,28751.75,180844.53,21647178.99,False
HRE-2024-272,2029-06-01,151891.04,28953.49,180844.53,21618225.5,False
HRE-2024-272,2029-07-01,151687.88,29156.65,180844.53,21589068.85,False
HRE-2024-272,2029-08-01,151483.3,29361.23,180844.53,21559707.62,False
HRE-2024-272,2029-09-01,151277.28,29567.25,180844.53,21530140.37,False
HRE-2024-272,2029-10-01,151069.82,29774.71,180844.53,21500365.66,False
HRE-2024-273,2025-08-01,82309.5,0.0,82309.5,11340000.0,True
HRE-2024-273,2025-09-01,82309.5,0.0,82309.5,11340000.0,True
HRE-2024-273,2025-10-01,82309.5,0.0,82309.5,11340000.0,True
HRE-2024-273,2025-11-01,82309.5,0.0,82309.5,11340000.0,True
HRE-2024-273,2025-12-01,82309.5,0.0,82309.5,11340000.0,True
HRE-2024-273,2026-01-01,82309.5,0.0,82309.5,11340000.0,True
HRE-2024-273,2026-02-01,82309.5,10613.61,92923.11,11329386.39,False
HRE-2024-273,2026-03-01,82232.46,10690.65,92923.11,11318695.74,False
HRE-2024-273,2026-04-01,82154.87,10768.24,92923.11,11307927.5,False
HRE-2024-273,2026-05-01,82076.71,10846.4,92923.11,11297081.1,False
HRE-2024-273,2026-06-01,81997.98,10925.13,92923.11,11286155.97,False
HRE-2024-273,2026-07-01,81918.68,11004.43,92923.11,11275151.54,False
HRE-2024-273,2026-08-01,81838.81,11084.3,92923.11,11264067.24,False
HRE-2024-273,2026-09-01,81758.35,11164.76,92923.11,11252902.48,False
HRE-2024-273,2026-10-01,81677.32,11245.79,92923.11,11241656.69,False
HRE-2024-273,2026-11-01,81595.69,11327.42,92923.11,11230329.27,False
HRE-2024-273,2026-12-01,81513.47,11409.64,92923.11,11218919.63,False
HRE-2024-273,2027-01-01,81430.66,11492.45,92923.11,11207427.18,False
HRE-2024-273,2027-02-01,81347.24,11575.87,92923.11,11195851.31,False
HRE-2024-273,2027-03-01,81263.22,11659.89,92923.11,11184191.42,False
HRE-2024-273,2027-04-01,81178.59,11744.52,92923.11,11172446.9,False
HRE-2024-273,2027-05-01,81093.34,11829.77,92923.11,11160617.13,False
HRE-2024-273,2027-06-01,81007.48,11915.63,92923.11,11148701.5,False
HRE-2024-273,2027-07-01,80920.99,12002.12,92923.11,11136699.38,False
HRE-2024-273,2027-08-01,80833.88,12089.23,92923.11,11124610.15,False
HRE-2024-273,2027-09-01,80746.13,12176.98,92923.11,11112433.17,False
HRE-2024-273,2027-10-01,80657.74,12265.37,92923.11,11100167.8,False
HRE-2024-273,2027-11-01,80568.72,12354.39,92923.11,11087813.41,False
HRE-2024-273,2027-12-01,80479.05,12444.06,92923.11,11075369.35,False
HRE-2024-273,2028-01-01,80388.72,12534.39,92923.11,11062834.96,False
HRE-2024-273,2028-02-01,80297.74,12625.37,92923.11,11050209.59,False
HRE-2024-273,2028-03-01,80206.1,12717.01,92923.11,11037492.58,False
HRE-2024-273,2028-04-01,80113.8,12809.31,92923.11,11024683.27,False
HRE-2024-273,2028-05-01,80020.83,12902.28,92923.11,11011780.99,False
HRE-2024-273,2028-06-01,79927.18,12995.93,92923.11,10998785.06,False
HRE-2024-274,2024-08-01,186550.83,0.0,186550.83,21650000.0,True
HRE-2024-274,2024-09-01,186550.83,0.0,186550.83,21650000.0,True
HRE-2024-274,2024-10-01,186550.83,0.0,186550.83,21650000.0,True
HRE-2024-274,2024-11-01,186550.83,15395.51,201946.34,21634604.49,False
HRE-2024-274,2024-12-01,186418.18,15528.16,201946.34,21619076.33,False
HRE-2024-274,2025-01-01,186284.37,15661.97,201946.34,21603414.36,False
HRE-2024-274,2025-02-01,186149.42,15796.92,201946.34,21587617.44,False
HRE-2024-274,2025-03-01,186013.3,15933.04,201946.34,21571684.4,False
HRE-2024-274,2025-04-01,185876.01,16070.33,201946.34,21555614.07,False
HRE-2024-274,2025-05-01,185737.54,16208.8,201946.34,21539405.27,False
HRE-2024-274,2025-06-01,185597.88,16348.46,201946.34,21523056.81,False
HRE-2024-274,2025-07-01,185457.01,16489.33,201946.34,21506567.48,False
HRE-2024-274,2025-08-01,185314.92,16631.42,201946.34,21489936.06,False
HRE-2024-274,2025-09-01,185171.62,16774.72,201946.34,21473161.34,False
HRE-2024-274,2025-10-01,185027.07,16919.27,201946.34,21456242.07,False
HRE-2024-274,2025-11-01,184881.29,17065.05,201946.34,21439177.02,False
HRE-2024-274,2025-12-01,184734.24,17212.1,201946.34,21421964.92,False
HRE-2024-274,2026-01-01,184585.93,17360.41,201946.34,21404604.51,False
HRE-2024-274,2026-02-01,184436.34,17510.0,201946.34,21387094.51,False
HRE-2024-274,2026-03-01,184285.46,17660.88,201946.34,21369433.63,False
HRE-2024-274,2026-04-01,184133.29,17813.05,201946.34,21351620.58,False
HRE-2024-274,2026-05-01,183979.8,17966.54,201946.34,21333654.04,False
HRE-2024-274,2026-06-01,183824.99,18121.35,201946.34,21315532.69,False
HRE-2024-274,2026-07-01,183668.84,18277.5,201946.34,21297255.19,False
HRE-2024-274,2026-08-01,183511.35,18434.99,201946.34,21278820.2,False
HRE-2024-274,2026-09-01,183352.5,18593.84,201946.34,21260226.36,False
HRE-2024-274,2026-10-01,183192.28,18754.06,201946.34,21241472.3,False
HRE-2024-274,2026-11-01,183030.69,18915.65,201946.34,21222556.65,False
HRE-2024-274,2026-12-01,182867.7,19078.64,201946.34,21203478.01,False
HRE-2024-274,2027-01-01,182703.3,19243.04,201946.34,21184234.97,False
HRE-2024-274,2027-02-01,182537.49,19408.85,201946.34,21164826.12,False
HRE-2024-274,2027-03-01,182370.25,19576.09,201946.34,21145250.03,False
HRE-2024-274,2027-04-01,182201.57,19744.77,201946.34,21125505.26,False
HRE-2024-274,2027-05-01,182031.44,19914.9,201946.34,21105590.36,False
HRE-2024-274,2027-06-01,181859.84,20086.5,201946.34,21085503.86,False
HRE-2024-274,2027-07-01,181686.76,20259.58,201946.34,21065244.28,False
HRE-2024-274,2027-08-01,181512.19,20434.15,201946.34,21044810.13,False
HRE-2024-274,2027-09-01,181336.11,20610.23,201946.34,21024199.9,False
HRE-2024-274,2027-10-01,181158.52,20787.82,201946.34,21003412.08,False
HRE-2024-274,2027-11-01,180979.4,20966.94,201946.34,20982445.14,False
HRE-2024-274,2027-12-01,180798.74,21147.6,201946.34,20961297.54,False
HRE-2024-274,2028-01-01,180616.51,21329.83,201946.34,20939967.71,False
HRE-2024-274,2028-02-01,180432.72,21513.62,201946.34,20918454.09,False
HRE-2024-274,2028-03-01,180247.35,21698.99,201946.34,20896755.1,False
HRE-2024-274,2028-04-01,180060.37,21885.97,201946.34,20874869.13,False
HRE-2024-274,2028-05-01,179871.79,22074.55,201946.34,20852794.58,False
HRE-2024-274,2028-06-01,179681.58,22264.76,201946.34,20830529.82,False
HRE-2024-274,2028-07-01,179489.73,22456.61,201946.34,20808073.21,False
HRE-2024-275,2025-05-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-06-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-07-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-08-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-09-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-10-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-11-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2025-12-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-01-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-02-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-03-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-04-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-05-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-06-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-07-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-08-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-09-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-10-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-11-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2026-12-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2027-01-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2027-02-01,69348.5,0.0,69348.5,12220000.0,True
HRE-2024-275,2027-03-01,69348.5,11247.31,80595.81,12208752.69,False
HRE-2024-275,2027-04-01,69284.67,11311.14,80595.81,12197441.55,False
HRE-2024-275,2027-05-01,69220.48,11375.33,80595.81,12186066.22,False
HRE-2024-275,2027-06-01,69155.93,11439.88,80595.81,12174626.34,False
HRE-2024-275,2027-07-01,69091.0,11504.81,80595.81,12163121.53,False
HRE-2024-275,2027-08-01,69025.71,11570.1,80595.81,12151551.43,False
HRE-2024-275,2027-09-01,68960.05,11635.76,80595.81,12139915.67,False
HRE-2024-275,2027-10-01,68894.02,11701.79,80595.81,12128213.88,False
HRE-2024-275,2027-11-01,68827.61,11768.2,80595.81,12116445.68,False
HRE-2024-275,2027-12-01,68760.83,11834.98,80595.81,12104610.7,False
HRE-2024-275,2028-01-01,68693.67,11902.14,80595.81,12092708.56,False
HRE-2024-275,2028-02-01,68626.12,11969.69,80595.81,12080738.87,False
HRE-2024-275,2028-03-01,68558.19,12037.62,80595.81,12068701.25,False
HRE-2024-275,2028-04-01,68489.88,12105.93,80595.81,12056595.32,False
HRE-2024-275,2028-05-01,68421.18,12174.63,80595.81,12044420.69,False
